He,Ne,Cl,Mg,Ti,Fe,Ag,Ni,Si,Cu,Mn,Pt,U,Al,Ar,N,Zn,P,H,Ca,C,Cr,S,Li,Na,V,life_score,science_score,mining_score,success_score
0.17353195087769832,0.7553639314592708,0.8869615276456725,0.7360346458585749,0.5939002476237436,0.37208502494077594,0.5346535837239385,0.6586678347140158,0.8803961088719237,0.15067986644593864,0.4959676096867017,0.36078091577437493,0.3785224136014042,0.38650886058137324,0.9550972097383755,0.6225181861791763,0.7593966491880829,0.5761675894928476,0.7212481256107983,0.2057908604290868,0.8608202733477757,0.25308347859869684,0.15981123862627664,0.5659255258534568,0.4390076903085763,0.9785202936000685,0.5887269585689948,0.5466055261622136,0.5503970912318403,0.5642124121388514
0.9566982384105457,0.1637326046463009,0.8153431245867134,0.6672266570509213,0.5931982201421636,0.5909950177728664,0.48668585296599604,0.1821744655075384,0.9082043089780414,0.3389812176212755,0.2126535749313941,0.29622172449575035,0.2484013778067675,0.5570480420253143,0.3714727996182098,0.44811065254947857,0.2364202698224541,0.5046794578889615,0.8787773401731644,0.5820290688224402,0.4754659994915226,0.5863367776755037,0.5451138249789451,0.324435499186937,0.3934666337177192,0.8001773236068913,0.529061074949486,0.5090549454724457,0.506607158861884,0.5165678399411495
0.6841743332777666,0.7979988708951565,0.6230644273020457,0.41300291503456915,0.18641756450763214,0.9975183136148118,0.7646795370175514,0.646917866742653,0.4162090235392112,0.09618194774332003,0.9032475973935258,0.4344751847663161,0.324225620025371,0.5285554672892333,0.7611994671863981,0.6691324090088899,0.6549155360644533,0.23259343494946205,0.40125773403864623,0.5402151560740335,0.21403434651045436,0.11728215984713515,0.12015744085695837,0.4511750830366048,0.6034586718436423,0.8078752103861047,0.49992893427733465,0.5119642145841148,0.5157050138656378,0.5078982623177074
0.5720047311460649,0.40535638423847425,0.994654672065656,0.5551309605132387,0.13463610122008707,0.576490944136655,0.4618367050530854,0.17475635685175703,0.39352100429924547,0.6727235165756337,0.42780017945144133,0.1395400060403921,0.12736888543799887,0.6928755765606383,0.2014039035225804,0.597538638273488,0.5464773170694722,0.5061155524809763,0.8277007842720961,0.7869752961981228,0.789530625265126,0.4625187262122894,0.8773888255155966,0.5777186974824414,0.1886496515568465,0.3848722136580955,0.5484619580226625,0.4836170434148627,0.4949856610010105,0.5118287327752122
0.8842055256436395,0.15050240453244937,0.6912461856993753,0.3619703230348182,0.3569228939182878,0.32046034158047687,0.6156300087064414,0.7755153480252542,0.3365415949727545,0.6192424994420794,0.8477847882912883,0.7743526022357303,0.3251287443644444,0.32452051411332306,0.5632962985724579,0.2780583240116501,0.2287031789783602,0.8528617020955899,0.33089818911796187,0.6902597279868935,0.4203895555463352,0.18375701775375722,0.27677180517352085,0.19566999863132345,0.5081516139089922,0.3153071461979664,0.46713711656793805,0.4731949767849993,0.45268372206556345,0.4666695817542877
0.7070573504850223,0.6988647829431175,0.45993437696203443,0.4409807348668905,0.8787278729298763,0.10536342273358147,0.962298013298523,0.4653124618924008,0.7105694310310798,0.19616322032252134,0.6379657648769127,0.2656707885909498,0.3178845453243764,0.37168116740263557,0.269115405084999,0.22947483760749868,0.17727371857420526,0.22494947883085012,0.37615943277817887,0.3935224090563335,0.8846165893014335,0.258671916074364,0.4290956681971197,0.5896975805688552,0.8219810849942889,0.5303362303462177,0.5072595941262978,0.47712661729657935,0.5106106337063194,0.4958766113104147
0.536894953895043,0.896072300819301,0.34461654641436024,0.4350657142274185,0.8795694023113209,0.2818476926896819,0.9268509316766619,0.22642877415258797,0.202076221620334,0.33169650215030244,0.6558777420195461,0.682304854193281,0.42003270055956216,0.14462579111039625,0.7337792963912076,0.9018413664498839,0.2439294636090986,0.12280972331509626,0.9232778320228168,0.38443100357429427,0.41262632433636925,0.4820262634916445,0.9086786618528522,0.6525599245684391,0.4523027581986612,0.13641073979008278,0.5002059787862692,0.5082655960661626,0.480490850347043,0.49948680001038137
0.4447898242160638,0.20910526396333398,0.28010688807780953,0.8277560063194771,0.6182322613113281,0.44867199620764636,0.8842680356645068,0.878771276639996,0.37761674472504536,0.9064486698294897,0.43549944984661293,0.8874378369190751,0.7534373497452702,0.49548838289177627,0.7650696382269182,0.8532987143272788,0.8567333410126027,1.0250826472176038,0.7447307318261325,0.5647066746812687,0.816192320189161,0.5552503256436456,0.5598017943147356,0.7194964802015295,0.3353406584245313,0.233925067637867,0.6467045576582161,0.6412768812043856,0.6083606400219249,0.6368647035494257
0.3728178994187499,0.32286969163397217,0.7088222482004861,0.3215265272333302,0.7743330391556371,0.1810931672511499,0.6766307361590762,0.15193527557467312,0.7309492388320458,0.0915774617341237,0.672994620810236,0.4113543920643788,0.12451334117834635,0.10582766304784419,0.4558073012163784,0.9750226374723837,0.30036215140632094,0.7190101649828954,0.8976717581086232,0.3504432621157059,0.19134625982803566,0.79238143977745,0.79635641664135,0.7138067178151709,0.6300378985102599,0.5529125481395941,0.5575711258230477,0.5002505017836758,0.48297603697549657,0.5197238584377888
0.3505644413653759,0.7091797684342737,0.09797749581145906,0.44843073518585097,0.3356111163580655,0.4326586300638476,0.43261988704120197,0.6773906651564173,0.6080813116898682,0.32055213102169183,0.6102644719408183,0.5282185543860619,0.855811300521311,0.4162622242472466,0.4680237353135323,0.6850065046379691,0.5069402896926392,0.2336037173019719,0.8005750622732873,0.13900531662014487,0.5888804114031831,0.7453123024498299,0.6806988449227631,0.4915538935799087,0.18763089692228935,0.4425157332978893,0.471482464048265,0.4996890928376158,0.4831776735736716,0.48510415746908664
0.9931075637236548,0.7672198818523053,0.6806412929888186,0.1088368924117258,0.5744034665902412,0.8265985912616541,0.5786206637278085,0.6522466962743393,0.11363423470777642,0.1706008503703683,0.18101293183004916,0.5095442379711116,0.52189123344422,0.5770790530762451,0.3603797781651118,0.43957318807448564,0.5152812072380789,0.225110814827186,0.48539523722769795,0.5769601323294827,0.15947888683263886,0.16469227123901733,0.8945966909383689,0.676447804942561,0.9218177185345863,0.9747194320866086,0.4850131709497533,0.5254328343635876,0.5428691964367099,0.5127522414126784
0.2665044046675898,0.673551053733648,0.0994517803810958,0.406714937902252,0.4266505542978894,0.16874439856405474,0.4424085949168184,0.17343483535995124,0.9400887503003168,0.8271299217351784,0.8676710385588285,0.5509198147700304,0.5141407647689413,0.38801876078472375,0.9970433428384783,0.6939769414404265,0.5735869677483827,0.9462017003765292,0.30142560890938797,0.6923928124378782,0.17305898440690412,0.20427025731186033,1.000816461397495,0.8555847060012678,0.2934158027607461,0.5628618089476776,0.5678924232561201,0.5493114624086404,0.4982144285806576,0.5465244399820357
0.8939551510225794,0.1499435346959756,0.5873510226078873,0.4754279177400443,0.5733255633046472,0.6061444057747141,0.5928785858435193,0.6441207845669873,0.6487936037363207,0.997308166403743,0.3921373521548717,0.7735668188565789,0.27725031527876126,0.2291464112514921,0.6091716202494215,0.7450153665471775,0.8849355470426474,0.4564095358792396,0.7320626279982982,0.6459612169124478,0.4719607187412311,0.6387498614443364,0.10011370645522064,1.0075725060244378,0.29417505516571757,0.8306911171996804,0.5435048046837567,0.5747957374707978,0.5954621709902979,0.5664126510598815
0.8569623205066876,0.8707514540178631,0.4284090304430715,0.9928244152746053,0.66324715213215,0.28098164640840095,0.48014082224247046,0.8594777060246162,0.3083406242391113,0.2986686254503016,0.13739606483125869,0.8902668923111362,0.37946371741918944,0.9190903261104694,0.9258475623466264,0.6904671112653279,0.6967397620717091,0.9073286350085592,0.946404462590243,0.41534356573076736,0.6158154384480858,0.8617261700457497,0.8904102739070549,0.44239520827655027,0.9105738497024104,0.24915919301448403,0.6406504442970806,0.6533710587367465,0.5853497675909786,0.6346785547317265
0.9498420217176061,0.19165756040100757,0.16059346189860688,0.5537783148917774,0.1457953699949743,0.22287611553768683,0.46798425712289216,0.7718315155011882,0.6002774659045692,0.7046411679669143,0.6023300539937104,0.4414704449393668,0.8235999020073054,0.4881994338519112,0.4079037297881267,0.22172904663672593,0.6357582706532242,0.4135563165336223,0.8847632349833997,0.29330666468415645,0.1299344777514548,0.4134544957222309,0.2129507423058808,0.22812737561363727,0.1041411502830048,0.3405245590949907,0.36976604765920346,0.4496314441393579,0.4073536333938579,0.40922972339819613
0.4329453633235298,0.9405743896857364,1.0223277057149787,0.25434782460073074,0.32171330624947125,0.9235039992813664,0.4846884757726509,0.8973686718710131,0.46035695539833055,0.20416702126421968,0.9148887281799262,0.48596234661595417,0.3569047504868322,0.2377449530391424,0.7100490944699203,0.5121960412854923,0.3211210528067507,0.6697415519843115,0.4954563807423873,0.6766515381339604,0.40962724038992504,0.5573263836377185,0.7074873047769972,0.7930698262747322,0.35731132840893115,0.9892899995090192,0.5703045208244681,0.5709290743616116,0.5872574312577126,0.5739449243259744
0.6162667800908224,0.38544134490693965,0.768851375530741,0.29766737103706636,0.8660271057853569,0.20930109496020258,0.8182561793754376,0.6650609569312596,0.5635032504308188,0.21345127281117,0.5543160990820534,0.7288110806024127,0.40010508676462136,0.4186614773902084,0.9919152219050449,0.5190917776601951,0.8313870392240157,0.5324528860974764,0.4253854428636022,0.15338903573683393,0.3429783455454375,0.3807988284034839,0.7779062393004307,0.47898913035293295,0.3581649481159262,0.8317534417498652,0.5194193494902097,0.539480017059411,0.5495395729251792,0.5334676612048841
0.18509686025517108,0.9500165968194196,0.9336521564280916,0.11423843449404272,0.7974410391754548,0.16681688110100912,0.6225207065417242,0.6113549693053639,0.16385760322661622,0.9209004816723666,0.5008787300112135,0.7411009785556666,0.44257059575659385,0.2766560464100291,0.27673332997539246,0.3619908738926351,0.633434258154676,0.10708468868816048,0.3034711718464603,1.0207677946563534,0.9938525128396227,0.5917382337670754,0.956347580397033,0.1730696088625536,0.18958478349535657,0.6921064510706145,0.5000698006853591,0.48562745970756177,0.5685418203881181,0.507987268234792
0.14951336592338416,0.8420585499413022,0.5140525695133893,0.9175266334634397,0.37674589434475614,0.687265560625861,0.1985875753564272,0.703769349081456,0.40011450540369936,0.3695734714591029,0.9756405185202635,0.9039218905499142,0.9886123645132708,0.49296807215500954,0.8624555612598155,0.22967135241418585,0.2996645127555342,0.38451287782784516,0.4743427727960159,0.577575661063048,0.5818102682002299,0.7676342066413522,0.2928445945111493,0.669778415450089,0.20161865037215898,0.8563276117951476,0.4938415708165989,0.5714446673322631,0.5678770625130398,0.5396899077621528
0.8794752332895648,0.8781080385063108,0.5841830212140146,1.0098230211545116,0.9344593693770005,0.7661035277723488,0.6776308446593224,0.852815941149897,0.1971460854893262,0.2429633286764019,0.9473660435299127,0.3829502303636226,0.9637411820217449,0.3466577269998616,0.42287927201294734,0.6916894585629692,0.9427835441001412,0.4817753585413441,0.2630560341638291,0.851330874904801,0.8596446761373476,0.772223228567243,0.6481404520070049,0.23115512007785408,1.0122395741739445,1.0079991366216603,0.7123108213957439,0.6833709884220964,0.7113669110732211,0.7005461061417804
0.8014447877819991,0.8546792311224626,0.1513930616191682,0.17538187423535945,0.8759535522545552,0.4161752275645709,0.33815391779403126,0.23067988380093413,0.6468724554490395,0.5151237959724785,0.45972743545275513,0.6302135039480152,0.13330994115105352,0.6114933499478108,0.898066725195008,0.20905857995580554,0.1285418404974923,0.4456909174853524,0.776584742851539,0.9460659456352764,0.5826567291406317,0.8607757071368085,0.7407929660387947,0.3842045260818986,0.8616162666358472,0.700381969165078,0.5196822269859577,0.5424243445597193,0.5320949087943302,0.5312616103771368
1.0036476958352858,0.11946450987974716,0.23237139383427644,0.7263337693134874,0.2058796988798925,0.7768846694811121,0.22021125231448838,0.5749574166172923,0.9644005840304539,0.4951778876276487,0.8157156500957627,0.91348209906518,0.5646972511914412,0.47670597822438937,0.15362708104259065,0.5665117691889574,0.3722545051014423,0.9725639815722976,0.5410444569217314,0.1078115728890684,0.7226333373626048,0.7576789495306954,0.9654548163631593,0.9498546039931586,0.6196293788955132,0.3174022829292096,0.6549155020679713,0.626195607088144,0.5878119287414633,0.6300068294107388
0.6472648034151182,0.6082957506959313,0.39834043386669754,0.3773276230087246,0.2606146920026454,0.5680529304998889,0.7241665059664857,0.8353833549676216,0.9090310838216041,0.8655777034631765,0.37369066267579154,0.1174906416645515,0.18759805334134616,0.5944428811252804,0.696211362732119,0.7894015262313064,0.18803615200089982,0.23217511750203418,0.14891615463689553,0.9419845681929102,0.19136058628750383,0.7425390955738546,0.8237216417446198,0.3533531794810823,0.35421286006634684,0.808072426738234,0.51202806997605,0.5087199341252595,0.5350317953175924,0.5153055607040423
0.33959237702661527,0.6953301297111754,0.6558889098189817,0.846813909540852,0.44474447049968446,0.8765585628184606,0.7113206164448462,0.3911318111411469,0.1360694066794065,0.9168406858949957,0.958448154325439,0.12256156622500558,0.8139919032824848,0.7798395385757823,0.167164104227127,0.9705852571876189,0.834767549986504,0.42678943245944495,0.6820963727348746,0.35645436918779205,0.1740596091822085,0.16077042741233788,0.6346240252022817,0.7580731690572519,0.6413998302265745,0.8437526910695162,0.6164584333600914,0.5983123698152181,0.5859568157348066,0.6030996844170852
0.5548813360507959,1.025579528979997,0.79574406066498,0.609545348264851,0.7149023287050285,0.9461346987379748,0.4231778592447396,0.14842630706919252,0.6530935800533902,0.8930687442188007,0.8309394023080283,0.5678493823604907,0.2617102194744129,0.9512351042553592,0.7462774804199664,0.8041761217409611,0.18787801593176956,0.18872449383226128,0.49969143437385594,0.6796592659255384,0.21118202590114626,0.3358474416977299,0.7967851858864026,0.31726266903147643,0.6906338782648245,0.7431522767515112,0.6019835277605364,0.5965607980003763,0.5886835796834552,0.5971544462410562
0.24520297205757868,0.17966729912532875,0.6153301000944652,0.3574869000083162,0.9385596183415537,0.9655203049087615,0.24568551853769957,0.5139932583308933,0.5053896514909652,0.25206638763965833,0.8502573225483286,0.717630224383091,0.6545828885998561,0.16552847123648531,0.6187552919443384,0.7257494911642113,0.22953843657967263,0.42495121655943596,0.9923037256277482,0.7631735510482022,0.19451622839861357,0.3214817251413149,0.5919278636224273,0.6712298425005885,0.14600697030582632,0.12229739110838289,0.49054361532667856,0.5110293731368774,0.49628570922336895,0.49988633723009623
0.7212805401906136,0.6321010540938437,0.14618827914137553,0.6772285945917195,0.23993385797119415,0.20510849763138317,0.8716888653996829,0.6343570720394993,0.1885305639316488,0.6921528819854607,0.2633830843393298,0.7939566273417569,0.9642703541305573,0.1592120310096282,0.7494523025901452,0.0992751093629806,0.8229175464400733,0.7619740384142152,0.9450753882174339,0.46542143398936553,0.6306176907281653,0.8309141540424124,0.5018252586396295,0.15058260471872506,0.7433794023948626,0.5798326900928077,0.5178372000312386,0.5577656472028353,0.5199502772990006,0.5342311943534297
0.6012147138834221,0.39831825599038784,0.6879957472495053,0.556227324907486,0.7478781828102199,0.9589857981095055,0.21868022690986919,0.728702104451288,0.9388362110403753,0.3068110429155493,0.8390983201488558,0.6135859826504855,0.7041265931961176,0.5158728442004392,0.7936557374897597,0.33382454148896423,0.6515538094639,0.5941871939706563,0.8488110848501695,0.4575219729480515,0.17074221493910058,0.5784778203666741,0.4730775223031113,0.7570307134904004,0.8620553432981716,0.6308712213928729,0.5977828997074662,0.6303240535124615,0.6232733797326314,0.6158974572344973
0.7022830515867639,0.2650516165858031,0.23647028865101846,0.6656879475920118,0.09758802535586891,0.43285583651040666,0.6156776115512358,0.41614910396488686,0.4279610135433061,0.8005273786832068,0.9338496789140208,0.7200837050031085,0.23813664537077106,0.8867924711726678,0.4152020792155064,0.5532569836820295,0.6528809111632538,0.7717053649480572,0.8192472316510301,0.47567952815387843,0.6289024082517598,0.38725512108741955,0.939465198953974,0.7444238112203658,0.4572939488527354,0.5765283195515034,0.6076698082403358,0.5860048948119922,0.5472157915322834,0.5869130395273879
0.25482216899004184,0.6901899452240297,0.6546640964758508,0.7902527885967237,0.6691582724396133,0.27852474305120556,0.43438272412864165,0.7642560799156144,0.18465125849192549,0.43779275799280226,0.746968080940499,0.42478172533046243,0.4974486520325739,0.3509914911689151,0.5837701199076598,0.2223165663314871,0.12990071552043173,0.9107429552770696,0.22975043407480294,0.5622382304063243,0.8584747393123877,0.45732515374561616,0.09706686817624365,0.8063114347250839,0.8819553349303506,0.8521060483309942,0.5441545192387502,0.5285855707900127,0.5294858923500775,0.5349932144815207
0.9372285021707216,0.2909291278430683,0.5145236222107106,0.9247017594014685,0.6973061060080086,0.8620278186733903,0.8408534397574077,0.6526075896155413,0.8281108070172513,0.7565620931374916,0.7563930415762534,0.213764198245424,0.7304232052244332,0.6144203831593921,0.7747891655115831,0.2160083744135016,0.628565542759713,0.771131442903725,0.9038516119281746,0.22376295615637742,0.6265925903508051,0.48967555793386197,0.6041837064934878,0.2970329137801484,0.3892464945892251,0.9964980501129967,0.6531898750702952,0.6551492945712168,0.6343217391144078,0.6502000156794864
0.639132607386534,0.5060365776388734,0.7956203724245378,0.5113992731099294,0.24785698642965334,0.11357522902432056,0.6412467154785694,0.9483648813781818,0.5365750347662717,0.32452598482569495,0.968891687680976,0.31810275176187064,0.22852357632514209,0.40132149621755564,0.18294168420942156,0.13949282626402004,0.5461976224149988,0.2315433337296875,0.5797043598358058,0.3866534911736942,0.17860668970159949,0.5496700719203992,0.10706749388343641,0.8376182398553321,0.2843299785501064,0.09197265254094412,0.37498646099587973,0.4213087722777735,0.44433647443177665,0.4073853881958167
0.1922471916608257,0.760039285378926,0.8042984279609171,0.8744169591298079,0.7942791091385827,0.4796185149131222,0.5568031132966227,0.821612809022161,0.21988969769438627,0.7153928728492517,0.8791028996672966,0.47875631824160647,0.14693039280938627,0.6173110392163531,0.2857649478312735,0.8384982005349575,0.8559065312498765,0.5041277709668549,0.5154723937097363,0.9253659111154727,0.867987422240884,0.5957603261878764,0.7906021171792055,0.8664912269733003,0.16556919863938246,0.6008671593684103,0.6441154715068849,0.5971517451112149,0.6348410615164582,0.6234750989505317
0.9447649126713047,0.5629090511970368,0.716759037514756,0.24043628500227207,0.7465413956503546,0.886745009808932,0.9368427040579177,0.9442554145299844,0.3182556488173598,0.5529883311186861,0.9279813712796006,0.888880188904087,0.4700569202027654,0.5060402408503305,0.7054666545479086,0.09978204102344602,0.4629045511852525,0.41513474543100676,0.4931466337137017,0.5854954465503054,0.9451172051144116,0.3335210252477068,0.3750332984198215,0.6792452260718854,0.8637520261562067,0.9448354883886355,0.6040122367982046,0.636131311245968,0.680640870165142,0.6321855932506975
0.6518749912271683,0.2808046791664901,0.11368551927412064,0.656548273469868,0.48673361722170544,0.4591740384352638,0.19329389670687896,0.2532045611644495,0.6608231727664472,0.6462964428647116,0.8867478406378648,0.607481493949988,0.6973474470432974,0.6005756776598601,0.6019714416219213,0.38210849334418634,0.2842295449964992,0.9395056397249965,0.17730540657022506,0.5202073196997054,0.7523359841682361,0.12719746550000224,0.7283473782416442,0.5252985660282058,0.3341385424817211,0.8825479262615472,0.5646339600960903,0.5460902178530849,0.5065194071758338,0.5455935526148369
0.43034408724004564,0.4062772745837762,0.2395517590562788,0.4499166166203062,0.6682212288859789,0.40152924432425574,0.5971691811927682,0.9247460994639821,0.5650030921906333,0.7660284482477615,0.600601734635275,0.6595035919471454,0.831512768308938,0.967375030198032,0.6503116406212706,0.9002770392079334,0.1980926037847682,0.32573826855121113,0.25567733514272933,0.8496221486643446,0.2968426662430719,0.8471798870291385,0.7418658103538196,0.5686086090333418,0.29414497090419667,0.3181378557112783,0.4999060546794599,0.5649387144559163,0.5701979415836196,0.5399774959708744
0.8929422088448514,0.22112292472724368,0.182104257992544,0.915223085741661,0.6328476146139008,0.6081324536608752,0.7257116637531392,0.35646002518239767,0.24622216148122708,0.4022314463820684,0.3879175567533427,0.22019286310515024,0.904997484038958,0.5615532537040416,0.7443076985335763,0.14842642690700253,0.7796520979927831,0.16000719916781073,0.22162341667092775,0.9406858944495607,0.3558795929299174,0.13240243253962752,0.4655090075686322,0.7423826766627142,0.47009894457406215,0.1700400294953765,0.4363585506860102,0.4890789331169867,0.4969880449134772,0.4695726025038942
0.4416169664555243,0.6472646415035426,0.5378847440769345,0.4277181640952638,0.790896832826214,0.7330843967423896,0.6938116996914521,0.9344155890309097,0.4539946817891769,0.5440056315332317,0.233544350148862,0.6300061278512898,0.2476691121574092,1.0012456339231375,0.519510493447741,0.2223897757110465,0.7052533574504436,0.85431322055157,0.9252352106951997,0.8940450303010019,0.4502183834618709,0.5501751298145787,0.891915145701875,0.2654186874361639,0.4257261059791801,0.8666434844571289,0.5905480034871686,0.605400504066382,0.6081239385467555,0.6000041907307714
0.1389977611118447,0.6581986016658512,0.41987660464901,0.5938673483592367,0.9125519052751127,0.40114186958578407,0.78781542922665,0.5945545766903719,0.831745699579652,0.9785160257637187,0.8415972824015401,0.08730383448388099,1.0026393182049116,0.9787141412782997,0.27382185177002605,0.8367350994836711,0.358145252117175,0.5336859256485392,0.6445765709115813,0.8646429995691497,0.8152515332390878,0.7495621286341321,0.8828796355297022,0.4623558669900946,0.15058787433795126,0.6511700805366978,0.6442344475956284,0.6272469755969947,0.6466574972980955,0.6379240687366683
0.18742649501902733,0.7110842693411741,0.6672021763143728,0.10224674526373331,0.48894497797101444,0.3591905917229798,0.6473873724892515,0.895895768053708,0.21945900846320962,0.6111315243161386,0.938578085514806,0.5223056569406964,0.13366299392374964,0.28528989347666744,0.7452708456695628,0.5274788816678425,0.09958949766729912,0.3936242506470115,0.08266492076890816,0.2082403576967773,0.9703605425510361,0.6107616617859914,0.9229342660024626,0.9137167400054637,0.7001691436531522,0.648269019165522,0.5453737812923971,0.5082764728288396,0.5518180259888311,0.5318237068462609
0.4370685489460254,0.31759057741451785,0.9203616759109133,0.6981243473011063,0.7122743990276965,0.5899748402933408,0.5348478719455939,0.679184118627284,0.8319634910335811,0.27477181956818036,0.692011966055053,0.7928073042540353,0.2687853167224501,0.6265634872225144,0.8031040114299575,0.855883673911824,0.7118253277091835,0.6145639051306234,0.48659931223123004,0.5708112866572527,0.5051637174261152,0.1581897832724206,0.6527564882256865,0.4564873134141728,0.9031906587975019,0.8015389962949159,0.6718176314701414,0.6161717535917516,0.6208676129628976,0.6393692766173367
